,s,vbar,v,t,p,acc
282,710.0842790718125,18.880527315875405,18.924012440261677,56.40000000000026,0.0,0.0
283,713.866797153245,18.880201131547032,18.901168374063804,56.600000000000264,0.0,0.0
284,717.6447513902167,18.880007656574083,18.87837399565495,56.80000000000027,0.0,0.0
285,721.4303050072158,18.879948984376686,18.977162174324274,57.00000000000027,22.288996841165098,1.0
286,725.2234414564009,18.87965988666253,18.95420231753423,57.20000000000027,0.0,0.0
287,729.0119909393834,18.879136662048403,18.93129251229174,57.400000000000276,0.0,0.0
288,732.7959634507388,18.878747386627566,18.908432601251054,57.60000000000028,0.0,0.0
289,736.5753689536359,18.878494227008243,18.885622427724396,57.80000000000028,0.0,0.0
290,740.3502173799752,18.87837940446423,18.86286183567853,58.000000000000284,0.0,0.0
291,744.1326909452837,18.878405196634546,18.961873817400225,58.20000000000029,22.30552178383674,1.0
292,747.9227730564235,18.8781921420149,18.938947293985635,58.40000000000029,0.0,0.0
293,751.7082748575522,18.8777362409694,18.916070717311086,58.60000000000029,0.0,0.0
294,755.4892063223306,18.87742003889372,18.893243930469183,58.800000000000296,0.0,0.0
295,759.2655773931001,18.87724589646247,18.870466777208208,59.0000000000003,0.0,0.0
296,763.0495609685822,18.87721623611856,18.969368977613467,59.2000000000003,22.297415908574365,1.0
297,766.8411404778526,18.876939685573895,18.94642611509842,59.400000000000304,0.0,0.0
298,770.6281364144306,18.87641195681483,18.923533250688077,59.60000000000031,0.0,0.0
299,774.4105587622253,18.87602767454863,18.900690227260245,59.80000000000031,0.0,0.0
300,778.1884174737861,18.875789351322247,18.877896888349543,60.00000000000031,0.0,0.0
301,781.9617224704343,18.87569956754457,18.855153078143964,60.200000000000315,0.0,0.0
302,785.7426654241062,18.875760973753064,18.95427645856897,60.40000000000032,22.31374699208657,1.0
303,789.5312297191413,18.87556587795555,18.931366491779944,60.60000000000032,0.0,0.0
304,793.3152170102876,18.875109623503153,18.908506419700306,60.800000000000324,0.0,0.0
305,797.0946372608232,18.87480344621242,18.88569608564016,61.00000000000033,0.0,0.0
306,800.8695004027431,18.87465009981663,18.86293533356416,61.20000000000033,0.0,0.0
307,804.6519885614762,18.874652415408633,18.961946253748955,61.40000000000033,22.305443404019623,1.0
308,808.4420851440955,18.874388912991506,18.939019572451176,61.600000000000335,0.0,0.0
309,812.2276013851806,18.873854575368586,18.91614283838969,61.80000000000034,0.0,0.0
310,816.0085472584833,18.87347463508234,18.893315894655018,62.00000000000034,0.0,0.0
311,819.7849327064469,18.87325203586095,18.870538584993387,62.200000000000344,0.0,0.0
312,823.5689305398846,18.87318980701915,18.96943974936932,62.40000000000035,22.297339411307245,1.0
313,827.3605241880759,18.87285168111704,18.94649673255056,62.60000000000035,0.0,0.0
314,831.1475342327649,18.87223223753071,18.92360371432167,62.80000000000035,0.0,0.0
315,834.9299706579513,18.871771722424324,18.900760537558423,63.000000000000355,0.0,0.0
316,838.7078434162868,18.871473288234654,18.87796704579342,63.20000000000036,0.0,0.0
317,842.481162429187,18.871340182381502,18.855223083212646,63.40000000000036,0.0,0.0
318,846.2621192826555,18.87137575082337,18.954345451460703,63.600000000000364,22.313672257629733,1.0
319,850.0506973612355,18.871123436054617,18.931435334342023,63.80000000000037,0.0,0.0
320,853.8346984059099,18.870577298012126,18.908575112405074,64.00000000000037,0.0,0.0
321,857.6141323800475,18.870198273018396,18.885764628957986,64.20000000000037,0.0,0.0
322,861.389009215738,18.869989850208476,18.863003727963445,64.40000000000038,0.0,0.0
323,865.1715109545657,18.86995562862434,18.96201366033124,64.60000000000038,22.30537046738994,1.0
324,868.9616210038112,18.8696216383288,18.939086832112782,64.80000000000038,0.0,0.0
325,872.7459746821805,18.86898142132903,18.904449951592408,65.00000000000038,0.0,0.0
326,876.5234085211814,18.868560499754768,18.869888438419654,65.20000000000039,0.0,0.0
327,880.2939375669048,18.86841092189932,18.835402018824475,65.40000000000039,0.0,0.0
328,884.069782905568,18.86853867440994,18.923051367820985,65.60000000000039,22.334861298129177,1.0
329,887.8509329816516,18.86845135976483,18.888449393002844,65.8000000000004,0.0,0.0
330,891.6251701868205,18.868144139539535,18.853922658698682,66.0000000000004,0.0,0.0
331,895.404692835782,18.86811887640054,18.941303830908822,66.2000000000004,22.315060653886505,1.0
332,899.1894894311336,18.86787187162477,18.90666212260905,66.4000000000004,0.0,0.0
333,902.9673652233141,18.86739799264149,18.872095799204523,66.6000000000004,0.0,0.0
334,906.7383352619181,18.8672107741259,18.83760458684112,66.80000000000041,0.0,0.0
335,910.5146179212534,18.867316957305643,18.925222006529665,67.00000000000041,22.33250384633024,1.0
336,914.2962016527163,18.867194813880396,18.890615308086716,67.20000000000041,0.0,0.0
337,918.0708715702567,18.86683886139871,18.856083867317555,67.40000000000042,0.0,0.0
338,921.8508233360517,18.86678145168196,18.94343379061978,67.60000000000042,22.312753379885372,1.0
339,925.6360454594796,18.866488079760085,18.908787443653612,67.80000000000042,0.0,0.0
340,929.4143458536892,18.86595290733616,18.874216498444177,68.00000000000043,0.0,0.0
341,933.1857395716397,18.865721501614043,18.839720681056548,68.20000000000043,0.0,0.0
342,936.9624423831701,18.865801504033335,18.927307434256335,68.40000000000043,22.33023962626383,1.0
343,940.744442746316,18.86563811628546,18.892696197212636,68.60000000000043,0.0,0.0
344,944.5195283894718,18.865225077569367,18.858160234331567,68.80000000000044,0.0,0.0
345,948.2998924273379,18.86512919070359,18.94548014431864,69.00000000000044,22.31053732974146,1.0
346,952.0855233758084,18.86478110547834,18.910829340372555,69.20000000000044,0.0,0.0
347,955.8642317052836,18.86417412533829,18.876253954385383,69.40000000000045,0.0,0.0
348,959.6360324719572,18.863890128968773,18.841753712344563,69.60000000000045,0.0,0.0
349,963.4131389443246,18.863937842929833,18.929311011347924,69.80000000000045,22.328064908102114,1.0
350,967.1955395868063,18.86372489622131,18.89469541346228,70.00000000000045,0.0,0.0
351,970.9710246387112,18.86324407524007,18.860155105583388,70.20000000000046,0.0,0.0
352,974.751784768112,18.863101419000163,18.947446188435016,70.40000000000046,22.30840885576489,1.0
353,978.5378084971635,18.86268784296032,18.912791102062034,70.60000000000046,0.0,0.0
354,982.316908752291,18.861995592424,18.878211449216664,70.80000000000047,0.0,0.0
355,986.0891005927951,18.861648052260747,18.843706955811722,71.00000000000047,0.0,0.0
356,989.8665948848211,18.861655272295685,18.931235964450796,71.20000000000047,22.325976114542936,1.0
357,993.6493800989156,18.861381819163316,18.896616176503418,71.40000000000047,0.0,0.0
358,997.4252488859456,18.860819295601285,18.862071693787428,71.60000000000048,0.0,0.0
359,1001.1942162796076,18.860618830040096,18.827602242830356,71.80000000000048,0.0,0.0
360,1004.9685129778554,18.860791482830365,18.91536473964993,72.00000000000048,22.34321533922228,1.0
361,1008.7481274006786,18.86067321898417,18.88077948857223,72.20000000000049,0.0,0.0
362,1012.5208322912622,18.860254924674553,18.846269417265155,72.40000000000049,0.0,0.0
363,1016.2988353653345,18.860217942445257,18.933761323459695,72.60000000000049,22.323236680531558,1.0
364,1020.0821251014822,18.859877042329057,18.899136038026096,72.8000000000005,0.0,0.0
365,1023.8584973130637,18.859222339295545,18.864586077800556,73.0000000000005,0.0,0.0
366,1027.6279670377662,18.85895727402238,18.83011116921491,73.2000000000005,0.0,0.0
367,1031.4027618803557,18.859094804092774,18.917837256697556,73.4000000000005,22.340527138821482,1.0
368,1035.1828702687017,18.858916411218434,18.88324662677443,73.6000000000005,0.0,0.0
369,1038.956068050993,18.85841129660297,18.848731196157065,73.80000000000051,0.0,0.0
370,1042.7345599176297,18.858318214762004,18.93618747021395,74.00000000000051,22.320605796574167,1.0
371,1046.5183343549215,18.8578936167076,18.90155690271915,74.20000000000051,0.0,0.0
372,1050.2951902131572,18.857125702883888,18.867001679627858,74.40000000000052,0.0,0.0
373,1054.0651425338474,18.85677939182826,18.83252152727995,74.60000000000052,0.0,0.0
374,1057.840415951363,18.85687005145324,18.920212647882273,74.80000000000052,22.337945430455523,1.0
375,1061.6209989011404,18.85661488166408,18.885616849877927,75.00000000000053,0.0,0.0
376,1065.3946702131216,18.85600089094449,18.85109626995054,75.20000000000053,0.0,0.0
377,1069.1736316724273,18.85583483818033,18.93851832312378,75.40000000000053,22.318079103561864,1.0
378,1072.9578717727927,18.855303936769634,18.903882680526873,75.60000000000053,0.0,0.0
379,1076.7351922809248,18.854393864906363,18.869322400778294,75.80000000000054,0.0,0.0
380,1080.505608242016,18.85394281410925,18.83483721012955,76.00000000000054,0.0,0.0
381,1084.2813414378688,18.853969274259825,18.922494748403665,76.20000000000054,22.335465939835945,1.0
382,1088.0623803111885,18.853613455433358,18.887893984800467,76.40000000000055,0.0,0.0
383,1091.836506555399,18.852859437722387,18.85336845731139,76.60000000000055,0.0,0.0
384,1095.6037351904088,18.852595793055645,18.818917892794982,76.80000000000055,0.0,0.0
385,1099.3763076311916,18.85284354326342,18.90680651504325,77.00000000000055,22.352527453829936,1.0
386,1103.1542122704595,18.85269037168013,18.87223987765051,77.20000000000056,0.0,0.0
387,1106.9252110934685,18.852118505244352,18.837748352438872,77.40000000000056,0.0,0.0
388,1110.7015222975497,18.85207315440952,18.92536368838562,77.60000000000056,22.332349996186668,1.0
389,1114.4831343345504,18.85160073382808,18.890756681607357,77.80000000000057,0.0,0.0
390,1118.2578324960741,18.850681319928324,18.856224933623036,78.00000000000057,0.0,0.0
391,1122.0256318065549,18.850303729975973,18.821768171182594,78.20000000000057,0.0,0.0
392,1125.7987701617785,18.850494060579774,18.90961538105797,78.40000000000057,22.349469900044202,1.0
393,1129.5772359634102,18.85023386176774,18.87504263527177,78.60000000000058,0.0,0.0
394,1133.3487947293215,18.849500600189938,18.84054502384517,78.80000000000058,0.0,0.0
395,1137.1256612150173,18.849353578203928,18.928119833104226,79.00000000000058,22.32935775927465,1.0
396,1140.9078238811162,18.848722283198086,18.893506827895983,79.20000000000059,0.0,0.0
397,1144.6830714742318,18.847581073357723,18.858969103274465,79.40000000000059,0.0,0.0
398,1148.4514190231494,18.84704450872095,18.824506385885236,79.60000000000059,0.0,0.0
399,1152.225101044456,18.847145767213096,18.912313827164866,79.8000000000006,22.346533698649004,1.0
400,1156.0041059484174,18.84673212921433,18.87773521243137,80.0000000000006,0.0,0.0
401,1159.7762026449964,18.845774100633324,18.843231753368556,80.2000000000006,0.0,0.0
402,1163.553602584736,18.84547638861152,18.93076764402845,80.4000000000006,22.326484242861756,1.0
403,1167.3362942366912,18.844618612351557,18.896148875509418,80.6000000000006,0.0,0.0
404,1171.1120696650942,18.843166546935237,18.86160540851758,80.80000000000061,0.0,0.0
405,1174.8809439029064,18.842397056198728,18.827136969598204,81.00000000000061,0.0,0.0
406,1178.6551482218492,18.842353580842733,18.914906219831323,81.20000000000061,22.34371396113272,1.0
407,1182.4346710404498,18.841708022474844,18.880321966180396,81.40000000000062,0.0,0.0
408,1186.2072845259354,18.84042010423225,18.845812888677774,81.60000000000062,0.0,0.0
409,1189.9730036862493,18.839886071141247,18.811378714469104,81.80000000000062,0.0,0.0
410,1193.7440792532034,18.840158729688632,18.89937695506757,82.00000000000063,22.360620728978148,1.0
411,1197.520499595823,18.83978209458373,18.86482647112185,82.20000000000063,0.0,0.0
412,1201.290017347008,18.838708213081304,18.830351040716987,82.40000000000063,0.0,0.0
413,1205.064859815866,18.838476997654393,18.918073647873506,82.60000000000063,22.340270176404758,1.0
414,1208.8450154310194,18.83752171373115,18.883482503663018,82.80000000000064,0.0,0.0
415,1212.6182603374473,18.83578428771797,18.848966560626188,83.00000000000064,0.0,0.0
416,1216.3846095480876,18.834924590266684,18.814525545788857,83.20000000000064,0.0,0.0
417,1220.1563099044579,18.835016967876086,18.902478017906084,83.40000000000065,22.357241588048186,1.0
418,1223.9333497854677,18.834313999995377,18.867920792204878,83.60000000000065,0.0,0.0
419,1227.70348572914,18.832743854836746,18.83343864451667,83.80000000000065,0.0,0.0
420,1231.4667327238385,18.832172796114975,18.799031302456804,84.00000000000065,0.0,0.0
421,1235.2353567863938,18.832696927121237,18.887209323107786,84.20000000000066,22.373893969668323,1.0
422,1239.0093462470286,18.832342487721004,18.85268528324243,84.40000000000066,0.0,0.0
423,1242.776438395449,18.83101875156257,18.81823620095218,84.60000000000066,0.0,0.0
424,1246.5488754885555,18.83085668296905,18.90613473011585,84.80000000000067,22.353258898431946,1.0
425,1250.3266459169208,18.829670350182916,18.871569553535114,85.00000000000067,0.0,0.0
426,1254.0975108206585,18.827341100228477,18.83707948383184,85.20000000000067,0.0,0.0
427,1257.861485193891,18.3804978358683,18.80266424848324,85.40000000000067,0.0,0.0
428,1261.6185839763675,17.627702961221804,18.768323576269953,85.60000000000068,0.0,0.0
429,1265.3688220537224,16.876283204726498,18.734057197268246,85.80000000000068,0.0,0.0
430,1269.1122142577333,16.126235589255522,18.699864842842253,86.00000000000068,0.0,0.0
431,1272.8487753665795,15.377557148453343,18.66574624563627,86.20000000000068,0.0,0.0
432,1276.5785201051003,14.6302449266841,18.63170113956714,86.40000000000069,0.0,0.0
433,1280.3014631450387,13.884295978979935,18.597729259816642,86.60000000000069,0.0,0.0
434,1284.0176191053033,13.139707370992255,18.563830342823966,86.8000000000007,0.0,0.0
435,1287.727002552212,12.396476178939338,18.530004126278243,87.0000000000007,0.0,0.0
436,1291.4125405811355,11.654599489557587,18.325376162950885,87.2000000000007,0.0,-1.0
437,1295.0571966148273,10.917491883772891,18.121184173952212,87.4000000000007,0.0,-1.0
438,1298.6610573720936,10.188560677034548,17.917423398721276,87.6000000000007,0.0,-1.0
439,1302.22420862308,9.467788525581273,17.714089111133994,87.80000000000071,0.0,-1.0
440,1305.747323196094,8.75515827538402,17.517056619024263,88.00000000000071,0.0,-1.0
