,s,vbar,v,t,p,acc
252,670.5313416779463,16.177982515425487,16.24965473594977,50.400000000000176,0.0,-0.007735686448473533
253,673.779356176161,16.160672406321233,16.230490246214032,50.60000000000018,0.0,-0.007292522943342128
254,677.0235447839514,16.143397700255296,16.21139583168276,50.80000000000018,0.0,-0.006856780863199574
255,680.2639228783773,16.12615825824136,16.192385112594607,51.000000000000185,0.0,-0.0064130799481689595
256,683.5005086502897,16.108953937441743,16.173472606524264,51.20000000000019,0.0,-0.006009470437490905
257,686.7333226213741,16.091784580514446,16.154667104327082,51.40000000000019,0.0,-0.005693954398040929
258,689.962386719948,16.074650018233598,16.13597388139374,51.60000000000019,0.0,-0.005496601659990524
259,693.187723797706,16.057550074431976,16.11739689616931,51.800000000000196,0.0,-0.005437724839452929
260,696.4093570898367,16.040484568586344,16.098936025153396,52.0000000000002,0.0,-0.005534386308630845
261,699.6273092152442,16.023453318688592,16.080585228919677,52.2000000000002,0.0,-0.005790856994156435
262,702.8416009912398,16.006456146530144,16.062332531038077,52.400000000000205,0.0,-0.006192929120292507
263,706.0522503101711,15.989492883937446,16.044160658269632,52.60000000000021,0.0,-0.006707839836899249
264,709.2592711446523,15.972563378649328,16.026047686545162,52.80000000000021,0.0,-0.0072859877348528225
265,712.4626727459508,15.955667499487225,16.007968326451564,53.00000000000021,0.0,-0.00786257625481956
266,715.6624591798536,15.938805140482652,15.989896012567531,53.200000000000216,0.0,-0.008361382440549514
267,718.858629334256,15.921976223209626,15.97180553143997,53.40000000000022,0.0,-0.008701100864604105
268,722.0511774765873,15.905180696628115,15.953675891877056,53.60000000000022,0.0,-0.008803415728154417
269,725.2400943902867,15.888418534042763,15.93549324511723,53.800000000000225,0.0,-0.00860192177922513
270,728.4253690733094,15.871689727041218,15.917253585114532,54.00000000000023,0.0,-0.008051341032800923
271,731.6069909196121,15.854994276519426,15.898964877913821,54.20000000000023,0.0,-0.007136197161262925
272,734.784952234575,15.838332181224441,15.88064827170007,54.40000000000023,0.0,-0.0058778427604838255
273,737.9592508717142,15.821703424609282,15.862338099681557,54.600000000000236,0.0,-0.004338737251579267
274,741.129892728215,15.805107961120823,15.844080465316534,54.80000000000024,0.0,-0.002623048188769156
275,744.2968938054328,15.788545703294316,15.82593030686201,55.00000000000024,0.0,-0.0008728706928627593
276,747.4605696420913,15.772016511182862,15.810828059739231,55.200000000000244,0.2214754748019646,0.0007403185565105831
277,750.6209588706042,15.755518684099485,15.793064225390038,55.40000000000025,0.0,-0.007368293124405484
278,753.7778228553761,15.739051969003407,15.775575622319385,55.60000000000025,0.0,-0.006179130905515406
279,756.9312202001383,15.722617556275386,15.758397825308295,55.80000000000025,0.0,-0.0062426296223552615
280,760.0812046287356,15.706215086965233,15.74144646065049,56.000000000000256,0.0,-0.007103383348465492
281,763.2277707281173,15.689844228609404,15.724214533154374,56.20000000000026,0.0,-0.008496962644795897
282,766.3708807807016,15.673504956708687,15.70688599268254,56.40000000000026,0.0,-0.008799140586656267
